Crash Year,Crash Month,Crash Day,Time of Day,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Highway Class,Highway Number,Speed Limit at Crash Site,Weather Conditions (2016+),Worst Injury in Crash,Traffic Control,Trafficway,Crash Type
2018,August,19,1:00 AM - 2:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Michigan route,M-39,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Unknown
2018,February,26,7:00 PM - 8:00 PM,Wayne County: Southgate,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,40,Clear,Fatal injury (K),None,"Two-way, with continuous left-turn lane",Single motor vehicle
2018,October,24,4:00 AM - 5:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2018,July,18,10:00 PM - 11:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Unknown
2018,August,24,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Cloudy,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2018,August,9,3:00 PM - 4:00 PM,Wayne County: Harper Woods,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,Suspected serious injury (A),Stop sign,One-way trafficway,Other
2018,October,13,1:00 PM - 2:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Clear,No injury (O),None,Not physically divided (two-way trafficway),Other
2018,May,28,2:00 AM - 3:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-3,35,Clear,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,November,19,5:00 AM - 6:00 AM,Wayne County: Plymouth Twp.,Not intersection crash,Not hit-and-run,Dark unlighted,Michigan route,M-14\M-14old,70,Clear,Possible injury (C),None,"Divided highway, median strip, with traffic barrier",Sideswipe same direction
2018,August,1,6:00 PM - 7:00 PM,Wayne County: Belleville,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2018,February,25,7:00 PM - 8:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,November,11,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Cloudy,No injury (O),None,"Divided highway, median strip, without traffic barrier",Other
2018,June,30,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Clear,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Other
2018,August,23,6:00 PM - 7:00 PM,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,U.S. route,M-12\US-12\US-12BL\US-12BR,25,Clear,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other
2018,May,14,8:00 PM - 9:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dusk,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Other
2018,November,24,6:00 AM - 7:00 AM,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Rain,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other
2018,June,9,1:00 AM - 2:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,May,27,4:00 AM - 5:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Interstate route,M-94\I-94\I-94BL\I-94BR,55,Clear,Suspected minor injury (B),None,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2018,January,8,7:00 AM - 8:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Snow,Suspected minor injury (B),Signal,"Two-way, with continuous left-turn lane",Other
2018,October,11,7:00 AM - 8:00 AM,Wayne County: Canton Twp.,Intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Cloudy,Suspected minor injury (B),Stop sign,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2018,February,23,12:00 noon - 1:00 PM,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Daylight,Interstate route,M-94\I-94\I-94BL\I-94BR,55,Cloudy,No injury (O),None,One-way trafficway,Other
2018,August,16,3:00 PM - 4:00 PM,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),Stop with flashing beacon,Not physically divided (two-way trafficway),Single motor vehicle
2018,September,8,3:00 PM - 4:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Michigan route,M-102\US-102,25,Cloudy,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,November,17,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Clear,No injury (O),None,Not physically divided (two-way trafficway),Other
2018,December,4,7:00 AM - 8:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Michigan route,M-53,35,Cloudy,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2018,February,1,9:00 AM - 10:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Michigan route,M-53,35,Clear,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other
2018,January,24,7:00 PM - 8:00 PM,Wayne County: Dearborn,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Clear,No injury (O),None,One-way trafficway,Single motor vehicle
2018,February,23,2:00 PM - 3:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Michigan route,M-96\I-96\I-96BS,35,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,March,8,3:00 PM - 4:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,Suspected serious injury (A),Stop sign,"Divided highway, median strip, with traffic barrier",Other
2018,October,9,12:00 midnight - 1:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,November,2,12:00 noon - 1:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Rain,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,October,19,1:00 PM - 2:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Clear,No injury (O),None,Not physically divided (two-way trafficway),Other
2018,October,26,11:00 PM - 12:00 midnight,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Michigan route,M-3,35,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2018,June,25,2:00 PM - 3:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,No injury (O),Signal,"Divided highway, median strip, without traffic barrier",Unknown
2018,January,8,8:00 PM - 9:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Interstate route,M-96\I-96\I-96BS,30,Cloudy,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,December,31,11:00 PM - 12:00 midnight,Wayne County: Wood Haven,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,40,Rain,Possible injury (C),None,"Divided highway, median strip, without traffic barrier",Other
2018,July,26,4:00 PM - 5:00 PM,Wayne County: Lincoln Park,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,40,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2018,September,16,10:00 PM - 11:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,35,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,March,11,1:00 AM - 2:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Clear,No injury (O),None,Not physically divided (two-way trafficway),Other
2018,November,22,9:00 PM - 10:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Clear,Suspected minor injury (B),None,"Divided highway, median strip, without traffic barrier",Other
2018,September,18,5:00 PM - 6:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-102\US-102,40,Clear,Fatal injury (K),Signal,"Divided highway, median strip, without traffic barrier",Other
2018,August,4,12:00 midnight - 1:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Michigan route,M-102\US-102,25,Clear,Possible injury (C),None,"Two-way, with continuous left-turn lane",Other
2018,December,30,8:00 PM - 9:00 PM,Wayne County: Wyandotte,Intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-85,45,Clear,No injury (O),Signal,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2018,January,18,10:00 PM - 11:00 PM,Wayne County: Livonia,Intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-14\M-14old,40,Clear,No injury (O),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2018,January,28,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Clear,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Other
2018,November,8,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Michigan route,M-3,Uncoded & errors,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2018,May,7,11:00 PM - 12:00 midnight,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,U.S. route,M-12\US-12\US-12BL\US-12BR,35,Clear,Possible injury (C),Signal,"Two-way, with continuous left-turn lane",Single motor vehicle
2018,January,24,7:00 AM - 8:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2018,December,12,9:00 PM - 10:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,35,Rain,Possible injury (C),Signal,"Two-way, with continuous left-turn lane",Other
2018,June,18,2:00 PM - 3:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,June,12,8:00 AM - 9:00 AM,Wayne County: Grosse Pointe Woods,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,No injury (O),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2018,September,27,7:00 AM - 8:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Cloudy,Suspected serious injury (A),Stop sign,"Divided highway, median strip, without traffic barrier",Other
2018,June,23,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Rain,Possible injury (C),Signal,"Divided highway, median strip, without traffic barrier",Other
2018,April,12,10:00 AM - 11:00 AM,Wayne County: Plymouth Twp.,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,45,Cloudy,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other
2018,January,13,1:00 PM - 2:00 PM,Wayne County: Canton Twp.,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-153,10,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,August,30,3:00 AM - 4:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Cloudy,Suspected serious injury (A),Signal,One-way trafficway,Other
2018,February,7,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Snow,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,November,2,6:00 PM - 7:00 PM,Wayne County: Van Buren Twp.,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,May,14,10:00 AM - 11:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-3,35,Cloudy,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,November,25,3:00 AM - 4:00 AM,Wayne County: Wayne,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Backing
2018,November,26,11:00 AM - 12:00 noon,Wayne County: Westland,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Sleet/hail,Possible injury (C),None,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2018,December,20,5:00 AM - 6:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Clear,Fatal injury (K),Signal,"Divided highway, median strip, without traffic barrier",Other
2018,December,18,5:00 PM - 6:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Clear,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,October,24,3:00 PM - 4:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Clear,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2018,November,2,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,40,Clear,Possible injury (C),Signal,"Two-way, with continuous left-turn lane",Single motor vehicle
2018,August,25,10:00 PM - 11:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-102\US-102,35,Clear,No injury (O),Signal,Not physically divided (two-way trafficway),Unknown
2018,February,1,7:00 PM - 8:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Clear,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Other
2018,April,19,4:00 PM - 5:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Michigan route,M-85,45,Clear,Fatal injury (K),Signal,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2018,April,15,1:00 PM - 2:00 PM,Wayne County: Inkster,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,40,Rain,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2018,July,9,10:00 AM - 11:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,15,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2018,September,14,1:00 AM - 2:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,30,Clear,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,October,1,7:00 AM - 8:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Rain,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,January,15,6:00 PM - 7:00 PM,Wayne County: Lincoln Park,Intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-85,40,Clear,Possible injury (C),Signal,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2018,February,6,9:00 AM - 10:00 AM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Cloudy,Suspected minor injury (B),None,"Divided highway, median strip, with traffic barrier",Rear-end
2018,December,6,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,July,17,4:00 PM - 5:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,No injury (O),None,Not physically divided (two-way trafficway),Other
2018,June,20,2:00 PM - 3:00 PM,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,October,18,6:00 AM - 7:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,December,2,4:00 AM - 5:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Rain,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2018,July,23,11:00 PM - 12:00 midnight,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,October,17,5:00 PM - 6:00 PM,Wayne County: Plymouth,Not intersection crash,Not hit-and-run,Dusk,"County road, city street, or unknown",Local road or unknown,35,Clear,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Other
2018,January,24,10:00 PM - 11:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-102\US-102,45,Snow,Suspected serious injury (A),None,"Divided highway, median strip, with traffic barrier",Other
2018,December,25,5:00 PM - 6:00 PM,Wayne County: Livonia,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,40,Cloudy,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,July,19,10:00 AM - 11:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Cloudy,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Rear-end
2018,June,10,9:00 PM - 10:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dusk,Michigan route,M-1,30,Clear,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2018,September,14,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Interstate route,M-96\I-96\I-96BS,25,Clear,Possible injury (C),Signal,"Divided highway, median strip, with traffic barrier",Sideswipe same direction
2018,October,9,7:00 PM - 8:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-5,35,Clear,Fatal injury (K),None,Not physically divided (two-way trafficway),Other
2018,May,25,1:00 PM - 2:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,September,19,10:00 AM - 11:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-1,30,Cloudy,No injury (O),Signal,"Divided highway, median strip, without traffic barrier",Other
2018,May,17,7:00 PM - 8:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-1,30,Clear,No injury (O),None,Not physically divided (two-way trafficway),Other
2018,February,20,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,45,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2018,June,9,3:00 AM - 4:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,U.S. route,M-12\US-12\US-12BL\US-12BR,25,Clear,Fatal injury (K),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2018,April,25,5:00 PM - 6:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,No injury (O),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2018,August,13,7:00 PM - 8:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-3,30,Clear,Possible injury (C),Signal,"Divided highway, median strip, with traffic barrier",Other
2018,August,12,12:00 midnight - 1:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other
2018,March,17,11:00 AM - 12:00 noon,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,January,10,8:00 PM - 9:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Clear,Fatal injury (K),None,Not physically divided (two-way trafficway),Other
2018,January,20,3:00 PM - 4:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,February,19,9:00 PM - 10:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Rain,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other
2018,September,30,3:00 AM - 4:00 AM,Wayne County: Romulus,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,45,Rain,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,November,13,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,June,23,1:00 PM - 2:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Interstate route,M-96\I-96\I-96BS,70,Cloudy,Possible injury (C),None,"Divided highway, median strip, with traffic barrier",Rear-end
2018,June,6,1:00 PM - 2:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other
2018,December,6,1:00 PM - 2:00 PM,Wayne County: Livonia,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,40,Cloudy,Suspected minor injury (B),Signal,One-way trafficway,Single motor vehicle
2018,July,24,7:00 AM - 8:00 AM,Wayne County: Huron Twp.,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,55,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,October,2,2:00 PM - 3:00 PM,Wayne County: Dearborn,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Cloudy,Suspected minor injury (B),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2018,May,17,12:00 noon - 1:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Clear,No injury (O),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2018,September,19,2:00 PM - 3:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-102\US-102,40,Clear,Suspected minor injury (B),Signal,"Divided highway, median strip, with traffic barrier",Other
2018,July,18,9:00 AM - 10:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2018,February,7,3:00 PM - 4:00 PM,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,No injury (O),None,One-way trafficway,Single motor vehicle
2018,June,4,10:00 PM - 11:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Unknown,"County road, city street, or unknown",Local road or unknown,30,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,June,26,11:00 AM - 12:00 noon,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,40,Clear,Possible injury (C),Signal,"Divided highway, median strip, with traffic barrier",Other
2018,December,11,3:00 PM - 4:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2018,October,29,12:00 noon - 1:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),Stop sign,Not physically divided (two-way trafficway),Other
2018,November,17,7:00 PM - 8:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Connector,M-85,Uncoded & errors,Cloudy,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2018,November,28,3:00 PM - 4:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-3,30,Clear,Possible injury (C),Signal,"Two-way, with continuous left-turn lane",Single motor vehicle
2018,April,2,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Clear,Possible injury (C),Stop sign,Not physically divided (two-way trafficway),Unknown
2018,February,25,1:00 AM - 2:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Unknown,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2018,September,25,4:00 PM - 5:00 PM,Wayne County: Van Buren Twp.,Not intersection crash,Not hit-and-run,Daylight,Interstate route,M-94\I-94\I-94BL\I-94BR,70,Cloudy,Suspected serious injury (A),None,"Divided highway, median strip, with traffic barrier",Other
2018,April,19,9:00 PM - 10:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Michigan route,M-96\I-96\I-96BS,Uncoded & errors,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2018,May,12,1:00 PM - 2:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-102\US-102,30,Rain,Possible injury (C),Signal,Not physically divided (two-way trafficway),Sideswipe same direction
2018,November,1,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-1,25,Rain,No injury (O),Signal,"Two-way, with continuous left-turn lane",Single motor vehicle
